id,description,family,length,file
PX466062.1,"PX466062.1 HIV-1 isolate 9254-wk42-pl4-P10_S208_L001_001 from Germany, complete genome",Retroviridae,9091,data/raw/retroviridae.fasta
PX466061.1,"PX466061.1 HIV-1 isolate 9254-wk42-pl2-L20_S331_L001_001 from Germany, complete genome",Retroviridae,9018,data/raw/retroviridae.fasta
PX466060.1,"PX466060.1 HIV-1 isolate 9254-wk78-pl3-L9_S239_L001_001 from Germany, complete genome",Retroviridae,9067,data/raw/retroviridae.fasta
PX466059.1,"PX466059.1 HIV-1 isolate 9254-wk42-pl4-E23_S337_L001_001 from Germany, complete genome",Retroviridae,9032,data/raw/retroviridae.fasta
PX466058.1,"PX466058.1 HIV-1 isolate 9254-wk26-5-J19_S134_L001_001 from Germany, complete genome",Retroviridae,9065,data/raw/retroviridae.fasta
PX466057.1,"PX466057.1 HIV-1 isolate 9254-wk42-pl4-I7_S213_L001_001 from Germany, complete genome",Retroviridae,9101,data/raw/retroviridae.fasta
PX466056.1,"PX466056.1 HIV-1 isolate 9254-wk42-pl2-O11_S191_L001_001 from Germany, complete genome",Retroviridae,9025,data/raw/retroviridae.fasta
PX466055.1,"PX466055.1 HIV-1 isolate 9254-wk78-pl2-D18_S239_L001_001 from Germany, complete genome",Retroviridae,9040,data/raw/retroviridae.fasta
PX466054.1,"PX466054.1 HIV-1 isolate 9254-wk42-pl5-A10_S246_L001_001 from Germany, complete genome",Retroviridae,9105,data/raw/retroviridae.fasta
PX466053.1,"PX466053.1 HIV-1 isolate 9254-wk42-pl4-L15_S210_L001_001 from Germany, complete genome",Retroviridae,9047,data/raw/retroviridae.fasta
PX466052.1,"PX466052.1 HIV-1 isolate 9254-wk102-pl5-H18_S301_L001_001 from Germany, complete genome",Retroviridae,9055,data/raw/retroviridae.fasta
PX466051.1,"PX466051.1 HIV-1 isolate 9254-wk102-pl1-L12_S230_L001_001 from Germany, complete genome",Retroviridae,9039,data/raw/retroviridae.fasta
PX466050.1,"PX466050.1 HIV-1 isolate 9254-wk78-pl5-C4_S267_L001_001 from Germany, complete genome",Retroviridae,9065,data/raw/retroviridae.fasta
PX466049.1,"PX466049.1 HIV-1 isolate 9254-wk102-pl5-K24_S300_L001_001 from Germany, complete genome",Retroviridae,9047,data/raw/retroviridae.fasta
PX466048.1,"PX466048.1 HIV-1 isolate 9254-wk102-pl4-K16_S275_L001_001 from Germany, complete genome",Retroviridae,9090,data/raw/retroviridae.fasta
PX466047.1,"PX466047.1 HIV-1 isolate 9254-wk102-pl5-L13_S298_L001_001 from Germany, complete genome",Retroviridae,9051,data/raw/retroviridae.fasta
PX466046.1,"PX466046.1 HIV-1 isolate 9254-wk42-pl4-J18_S212_L001_001 from Germany, complete genome",Retroviridae,9049,data/raw/retroviridae.fasta
PX466045.1,"PX466045.1 HIV-1 isolate 9254-wk26-5-I11_S129_L001_001 from Germany, complete genome",Retroviridae,9043,data/raw/retroviridae.fasta
PX466044.1,"PX466044.1 HIV-1 isolate 9254-wk42-pl5-P14_S355_L001_001 from Germany, complete genome",Retroviridae,9050,data/raw/retroviridae.fasta
PX466043.1,"PX466043.1 HIV-1 isolate 9254-wk42-pl2-M14_S330_L001_001 from Germany, complete genome",Retroviridae,9050,data/raw/retroviridae.fasta
PX466042.1,"PX466042.1 HIV-1 isolate 9254-wk26-5-D14_S121_L001_001 from Germany, complete genome",Retroviridae,9050,data/raw/retroviridae.fasta
PX466041.1,"PX466041.1 HIV-1 isolate 9254-wk78-pl3-N2_S264_L001_001 from Germany, complete genome",Retroviridae,9067,data/raw/retroviridae.fasta
PX466040.1,"PX466040.1 HIV-1 isolate 9254-wk78-pl5-P5_S301_L001_001 from Germany, complete genome",Retroviridae,9053,data/raw/retroviridae.fasta
PX466039.1,"PX466039.1 HIV-1 isolate 9254-wk78-pl3-B23_S269_L001_001 from Germany, complete genome",Retroviridae,9053,data/raw/retroviridae.fasta
PX466038.1,"PX466038.1 HIV-1 isolate 9254-wk78-pl2-D19_S244_L001_001 from Germany, complete genome",Retroviridae,9051,data/raw/retroviridae.fasta
PX466037.1,"PX466037.1 HIV-1 isolate 9254-wk26-5-A1_S112_L001_001 from Germany, complete genome",Retroviridae,9051,data/raw/retroviridae.fasta
PX466036.1,"PX466036.1 HIV-1 isolate 9254-wk42-pl1-E12_S320_L001_001 from Germany, complete genome",Retroviridae,9050,data/raw/retroviridae.fasta
PX466035.1,"PX466035.1 HIV-1 isolate 9254-wk26-4-K6_S107_L001_001 from Germany, complete genome",Retroviridae,9050,data/raw/retroviridae.fasta
PX466034.1,"PX466034.1 HIV-1 isolate 9254-wk102-pl3-I3_S199_L001_001 from Germany, complete genome",Retroviridae,9048,data/raw/retroviridae.fasta
PX466033.1,"PX466033.1 HIV-1 isolate 9254-wk78-pl3-L20_S244_L001_001 from Germany, complete genome",Retroviridae,9048,data/raw/retroviridae.fasta
PX466032.1,"PX466032.1 HIV-1 isolate 9254-wk26-4-F18_S101_L001_001 from Germany, complete genome",Retroviridae,9048,data/raw/retroviridae.fasta
PX466031.1,"PX466031.1 HIV-1 isolate 9254-wk42-pl5-L22_S348_L001_001 from Germany, complete genome",Retroviridae,9036,data/raw/retroviridae.fasta
PX466030.1,"PX466030.1 HIV-1 isolate 9254-wk26-4-B3_S93_L001_001 from Germany, complete genome",Retroviridae,9036,data/raw/retroviridae.fasta
PX466029.1,"PX466029.1 HIV-1 isolate 9254-wk102-pl1-H21_S233_L001_001 from Germany, complete genome",Retroviridae,9012,data/raw/retroviridae.fasta
PX466028.1,"PX466028.1 HIV-1 isolate 9254-wk102-pl5-I9_S295_L001_001 from Germany, complete genome",Retroviridae,9049,data/raw/retroviridae.fasta
PX466027.1,"PX466027.1 HIV-1 isolate 9254-wk42-pl1-O17_S151_L001_001 from Germany, complete genome",Retroviridae,9049,data/raw/retroviridae.fasta
PX466026.1,"PX466026.1 HIV-1 isolate 9254-wk78-pl2-O21_S224_L001_001 from Germany, complete genome",Retroviridae,9031,data/raw/retroviridae.fasta
PX466025.1,"PX466025.1 HIV-1 isolate 9254-wk26-5-K21_S136_L001_001 from Germany, complete genome",Retroviridae,9031,data/raw/retroviridae.fasta
PX466024.1,"PX466024.1 HIV-1 isolate 9254-wk26-3-K21_S77_L001_001 from Germany, complete genome",Retroviridae,9069,data/raw/retroviridae.fasta
PX466023.1,"PX466023.1 HIV-1 isolate 9254-wk102-pl1-H8_S231_L001_001 from Germany, complete genome",Retroviridae,9042,data/raw/retroviridae.fasta
PX466022.1,"PX466022.1 HIV-1 isolate 9254-wk42-pl2-F23_S190_L001_001 from Germany, complete genome",Retroviridae,9040,data/raw/retroviridae.fasta
PX466021.1,"PX466021.1 HIV-1 isolate 9254-wk42-pl1-M2_S319_L001_001 from Germany, complete genome",Retroviridae,9040,data/raw/retroviridae.fasta
PX466020.1,"PX466020.1 HIV-1 isolate 9254-wk42-pl1-K9_S321_L001_001 from Germany, complete genome",Retroviridae,9043,data/raw/retroviridae.fasta
PX466019.1,"PX466019.1 HIV-1 isolate 9254-wk26-5-M3_S138_L001_001 from Germany, complete genome",Retroviridae,9066,data/raw/retroviridae.fasta
PX466018.1,"PX466018.1 HIV-1 isolate 9254-wk26-3-P23_S88_L001_001 from Germany, complete genome",Retroviridae,9099,data/raw/retroviridae.fasta
PX466017.1,"PX466017.1 HIV-1 isolate 9254-wk26-3-I4_S69_L001_001 from Germany, complete genome",Retroviridae,9049,data/raw/retroviridae.fasta
PX466016.1,"PX466016.1 HIV-1 isolate 9254-wk102-pl5-G21_S299_L001_001 from Germany, complete genome",Retroviridae,9060,data/raw/retroviridae.fasta
PX466015.1,"PX466015.1 HIV-1 isolate 9254-wk78-pl1-E4_S221_L001_001 from Germany, complete genome",Retroviridae,9006,data/raw/retroviridae.fasta
PX466014.1,"PX466014.1 HIV-1 isolate 9254-wk26-5-F10_S124_L001_001 from Germany, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX466013.1,"PX466013.1 HIV-1 isolate 9254-wk26-4-I13_S105_L001_001 from Germany, complete genome",Retroviridae,9010,data/raw/retroviridae.fasta
PX466012.1,"PX466012.1 HIV-1 isolate 9254-wk26-4-D3_S97_L001_001 from Germany, complete genome",Retroviridae,9030,data/raw/retroviridae.fasta
PX466011.1,"PX466011.1 HIV-1 isolate 9254-wk26-4-A4_S89_L001_001 from Germany, complete genome",Retroviridae,9055,data/raw/retroviridae.fasta
PX466010.1,"PX466010.1 HIV-1 isolate 9254-wk26-2-O12_S51_L001_001 from Germany, complete genome",Retroviridae,9051,data/raw/retroviridae.fasta
PX466009.1,"PX466009.1 HIV-1 isolate 9254-wk26-2-I20_S44_L001_001 from Germany, complete genome",Retroviridae,9052,data/raw/retroviridae.fasta
PX466008.1,"PX466008.1 HIV-1 isolate 9254-wk78-pl5-O16_S268_L001_001 from Germany, complete genome",Retroviridae,9030,data/raw/retroviridae.fasta
PX466007.1,"PX466007.1 HIV-1 isolate 9254-wk78-pl2-M21_S222_L001_001 from Germany, complete genome",Retroviridae,9068,data/raw/retroviridae.fasta
PX466006.1,"PX466006.1 HIV-1 isolate 9254-wk78-pl2-N23_S237_L001_001 from Germany, complete genome",Retroviridae,9054,data/raw/retroviridae.fasta
PX466005.1,"PX466005.1 HIV-1 isolate 9254-wk42-pl2-L2_S183_L001_001 from Germany, complete genome",Retroviridae,9054,data/raw/retroviridae.fasta
PX466004.1,"PX466004.1 HIV-1 isolate 9254-wk102-pl2-E11_S245_L001_001 from Germany, complete genome",Retroviridae,9064,data/raw/retroviridae.fasta
PX466003.1,"PX466003.1 HIV-1 isolate 9254-wk78-pl5-G22_S305_L001_001 from Germany, complete genome",Retroviridae,9049,data/raw/retroviridae.fasta
PX466002.1,"PX466002.1 HIV-1 isolate 9254-wk78-pl2-F4_S242_L001_001 from Germany, complete genome",Retroviridae,9052,data/raw/retroviridae.fasta
PX466001.1,"PX466001.1 HIV-1 isolate 9254-wk42-pl5-A7_S344_L001_001 from Germany, complete genome",Retroviridae,9036,data/raw/retroviridae.fasta
PX466000.1,"PX466000.1 HIV-1 isolate 9254-wk26-5-K18_S135_L001_001 from Germany, complete genome",Retroviridae,9067,data/raw/retroviridae.fasta
PX465999.1,"PX465999.1 HIV-1 isolate 9254-wk42-pl4-C5_S215_L001_001 from Germany, complete genome",Retroviridae,9022,data/raw/retroviridae.fasta
PX465998.1,"PX465998.1 HIV-1 isolate 9254-wk42-pl2-E7_S186_L001_001 from Germany, complete genome",Retroviridae,9013,data/raw/retroviridae.fasta
PX465997.1,"PX465997.1 HIV-1 isolate 9254-wk26-2-O18_S52_L001_001 from Germany, complete genome",Retroviridae,9044,data/raw/retroviridae.fasta
PX465996.1,"PX465996.1 HIV-1 isolate 9254-wk102-pl5-J14_S297_L001_001 from Germany, complete genome",Retroviridae,9024,data/raw/retroviridae.fasta
PX465995.1,"PX465995.1 HIV-1 isolate 9254-wk78-pl2-I11_S241_L001_001 from Germany, complete genome",Retroviridae,9048,data/raw/retroviridae.fasta
PX465994.1,"PX465994.1 HIV-1 isolate 9254-wk78-pl1-E18_S220_L001_001 from Germany, complete genome",Retroviridae,8980,data/raw/retroviridae.fasta
PX465993.1,"PX465993.1 HIV-1 isolate 9254-wk42-pl5-P23_S240_L001_001 from Germany, complete genome",Retroviridae,9128,data/raw/retroviridae.fasta
PX465992.1,"PX465992.1 HIV-1 isolate 9254-wk42-pl5-M12_S346_L001_001 from Germany, complete genome",Retroviridae,9046,data/raw/retroviridae.fasta
PX465991.1,"PX465991.1 HIV-1 isolate 9254-wk42-pl2-D3_S189_L001_001 from Germany, complete genome",Retroviridae,8958,data/raw/retroviridae.fasta
PX465990.1,"PX465990.1 HIV-1 isolate 9254-wk42-pl1-M24_S144_L001_001 from Germany, complete genome",Retroviridae,9049,data/raw/retroviridae.fasta
PX465989.1,"PX465989.1 HIV-1 isolate 9254-wk42-pl5-N9_S142_L001_001-2 from Germany, complete genome",Retroviridae,9028,data/raw/retroviridae.fasta
PX465988.1,"PX465988.1 HIV-1 isolate 9254-wk42-pl1-I21_S147_L001_001 from Germany, complete genome",Retroviridae,9028,data/raw/retroviridae.fasta
PX465987.1,"PX465987.1 HIV-1 isolate 9254-wk42-pl1-F10_S145_L001_001 from Germany, complete genome",Retroviridae,9028,data/raw/retroviridae.fasta
PX465986.1,"PX465986.1 HIV-1 isolate 9254-wk42-pl2-D2_S193_L001_001 from Germany, complete genome",Retroviridae,9040,data/raw/retroviridae.fasta
PX465985.1,"PX465985.1 HIV-1 isolate 9254-wk26-5-J16_S133_L001_001 from Germany, complete genome",Retroviridae,9040,data/raw/retroviridae.fasta
PX465984.1,"PX465984.1 HIV-1 isolate 9254-wk26-2-M8_S47_L001_001 from Germany, complete genome",Retroviridae,9038,data/raw/retroviridae.fasta
PX465983.1,"PX465983.1 HIV-1 isolate 9254-wk26-5-G11_S126_L001_001 from Germany, complete genome",Retroviridae,9047,data/raw/retroviridae.fasta
PX465982.1,"PX465982.1 HIV-1 isolate 9254-wk26-3-D15_S61_L001_001 from Germany, complete genome",Retroviridae,9047,data/raw/retroviridae.fasta
PX465981.1,"PX465981.1 HIV-1 isolate 9254-wk102-pl1-M19_S234_L001_001 from Germany, complete genome",Retroviridae,9047,data/raw/retroviridae.fasta
PX465980.1,"PX465980.1 HIV-1 isolate 9254-wk78-pl2-E3_S225_L001_001 from Germany, complete genome",Retroviridae,9047,data/raw/retroviridae.fasta
PX465979.1,"PX465979.1 HIV-1 isolate 9254-wk42-pl1-K5_S141_L001_001 from Germany, complete genome",Retroviridae,9047,data/raw/retroviridae.fasta
PX465978.1,"PX465978.1 HIV-1 isolate 9254-wk26-2-H15_S40_L001_001 from Germany, complete genome",Retroviridae,9047,data/raw/retroviridae.fasta
PX465977.1,"PX465977.1 HIV-1 isolate 9254-wk78-pl5-O5_S308_L001_001 from Germany, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX465976.1,"PX465976.1 HIV-1 isolate 9254-wk78-pl3-I21_S243_L001_001 from Germany, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX465975.1,"PX465975.1 HIV-1 isolate 9254-wk26-2-H8_S39_L001_001 from Germany, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX465974.1,"PX465974.1 HIV-1 isolate 9254-wk78-pl5-F19_S302_L001_001 from Germany, complete genome",Retroviridae,9045,data/raw/retroviridae.fasta
PX465973.1,"PX465973.1 HIV-1 isolate 9254-wk42-pl5-G13_S347_L001_001 from Germany, complete genome",Retroviridae,9045,data/raw/retroviridae.fasta
PX465972.1,"PX465972.1 HIV-1 isolate 9254-wk42-pl4-E13_S338_L001_001 from Germany, complete genome",Retroviridae,9045,data/raw/retroviridae.fasta
PX465971.1,"PX465971.1 HIV-1 isolate 9254-wk26-1-J14_S16_L001_001 from Germany, complete genome",Retroviridae,9045,data/raw/retroviridae.fasta
PX465970.1,"PX465970.1 HIV-1 isolate 9254-wk42-pl5-D8_S351_L001_001 from Germany, complete genome",Retroviridae,9045,data/raw/retroviridae.fasta
PX465969.1,"PX465969.1 HIV-1 isolate 9254-wk26-3-M8_S81_L001_001 from Germany, complete genome",Retroviridae,9045,data/raw/retroviridae.fasta
PX465968.1,"PX465968.1 HIV-1 isolate 9254-wk26-1-O10_S23_L001_001 from Germany, complete genome",Retroviridae,9045,data/raw/retroviridae.fasta
PX465967.1,"PX465967.1 HIV-1 isolate 9254-wk26-1-I2_S13_L001_001 from Germany, complete genome",Retroviridae,9045,data/raw/retroviridae.fasta
PX465966.1,"PX465966.1 HIV-1 isolate 9254-wk102-pl4-L3_S277_L001_001 from Germany, complete genome",Retroviridae,9047,data/raw/retroviridae.fasta
PX465965.1,"PX465965.1 HIV-1 isolate 9254-wk26-4-G21_S102_L001_001 from Germany, complete genome",Retroviridae,9045,data/raw/retroviridae.fasta
PX465964.1,"PX465964.1 HIV-1 isolate 9254-wk26-1-G21_S10_L001_001 from Germany, complete genome",Retroviridae,9065,data/raw/retroviridae.fasta
PX465963.1,"PX465963.1 HIV-1 isolate 9254-wk42-pl2-E9_S179_L001_001 from Germany, complete genome",Retroviridae,9050,data/raw/retroviridae.fasta
PX465962.1,"PX465962.1 HIV-1 isolate 9254-wk42-pl1-I17_S316_L001_001 from Germany, complete genome",Retroviridae,9045,data/raw/retroviridae.fasta
PX465961.1,"PX465961.1 HIV-1 isolate 9254-wk42-pl1-E3_S317_L001_001 from Germany, complete genome",Retroviridae,9044,data/raw/retroviridae.fasta
PX465960.1,"PX465960.1 HIV-1 isolate 9254-wk26-1-G10_S7_L001_001 from Germany, complete genome",Retroviridae,9049,data/raw/retroviridae.fasta
PX465959.1,"PX465959.1 HIV-1 isolate 142_MIPseq_PBMC_Wk51_01 from Denmark, complete genome",Retroviridae,8989,data/raw/retroviridae.fasta
PX465958.1,"PX465958.1 HIV-1 isolate 142_MIPseq_PBMC_Wk-2_09 from Denmark, complete genome",Retroviridae,8989,data/raw/retroviridae.fasta
PX465957.1,"PX465957.1 HIV-1 isolate 142_MIPseq_PBMC_Wk-2_08 from Denmark, complete genome",Retroviridae,8989,data/raw/retroviridae.fasta
PX465956.1,"PX465956.1 HIV-1 isolate 142_MIPseq_PBMC_Wk-2_07 from Denmark, complete genome",Retroviridae,8989,data/raw/retroviridae.fasta
PX465955.1,"PX465955.1 HIV-1 isolate 142_MIPseq_PBMC_Wk-2_06 from Denmark, complete genome",Retroviridae,8989,data/raw/retroviridae.fasta
PX465954.1,"PX465954.1 HIV-1 isolate 142_MIPseq_PBMC_Wk-2_05 from Denmark, complete genome",Retroviridae,8989,data/raw/retroviridae.fasta
PX465953.1,"PX465953.1 HIV-1 isolate 142_MIPseq_PBMC_Wk34_02 from Denmark, complete genome",Retroviridae,8967,data/raw/retroviridae.fasta
PX465952.1,"PX465952.1 HIV-1 isolate 142_MIPseq_PBMC_Wk34_01 from Denmark, complete genome",Retroviridae,8967,data/raw/retroviridae.fasta
PX465951.1,"PX465951.1 HIV-1 isolate 142_MIPseq_PBMC_Wk-2_04 from Denmark, complete genome",Retroviridae,8989,data/raw/retroviridae.fasta
PX465950.1,"PX465950.1 HIV-1 isolate 142_MIPseq_PBMC_Wk-2_03 from Denmark, complete genome",Retroviridae,8989,data/raw/retroviridae.fasta
PX465949.1,"PX465949.1 HIV-1 isolate 142_MIPseq_PBMC_Wk-2_02 from Denmark, complete genome",Retroviridae,8989,data/raw/retroviridae.fasta
PX465948.1,"PX465948.1 HIV-1 isolate 142_MIPseq_PBMC_Wk-2_01 from Denmark, complete genome",Retroviridae,8989,data/raw/retroviridae.fasta
PX465707.1,"PX465707.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_32 from Denmark, complete genome",Retroviridae,8949,data/raw/retroviridae.fasta
PX465706.1,"PX465706.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_31 from Denmark, complete genome",Retroviridae,9055,data/raw/retroviridae.fasta
PX465705.1,"PX465705.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_30 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465704.1,"PX465704.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_29 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465703.1,"PX465703.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_28 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465702.1,"PX465702.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_27 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465701.1,"PX465701.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_26 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465700.1,"PX465700.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_25 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465699.1,"PX465699.1 HIV-1 isolate 107_MIPseq_PBMC_Wk0_03 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465698.1,"PX465698.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_24 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465697.1,"PX465697.1 HIV-1 isolate 107_MIPseq_PBMC_Wk281_14 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465696.1,"PX465696.1 HIV-1 isolate 107_MIPseq_PBMC_Wk281_13 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465695.1,"PX465695.1 HIV-1 isolate 107_MIPseq_PBMC_Wk227_09 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465694.1,"PX465694.1 HIV-1 isolate 107_MIPseq_PBMC_Wk227_08 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465693.1,"PX465693.1 HIV-1 isolate 107_MIPseq_PBMC_Wk130_13 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465692.1,"PX465692.1 HIV-1 isolate 107_MIPseq_PBMC_Wk130_12 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465691.1,"PX465691.1 HIV-1 isolate 107_MIPseq_PBMC_Wk130_11 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465690.1,"PX465690.1 HIV-1 isolate 107_MIPseq_PBMC_Wk130_10 from Denmark, complete genome",Retroviridae,9009,data/raw/retroviridae.fasta
PX465689.1,"PX465689.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_23 from Denmark, complete genome",Retroviridae,9117,data/raw/retroviridae.fasta
PX465688.1,"PX465688.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_22 from Denmark, complete genome",Retroviridae,9117,data/raw/retroviridae.fasta
PX465687.1,"PX465687.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_21 from Denmark, complete genome",Retroviridae,9117,data/raw/retroviridae.fasta
PX465686.1,"PX465686.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_20 from Denmark, complete genome",Retroviridae,9117,data/raw/retroviridae.fasta
PX465685.1,"PX465685.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_19 from Denmark, complete genome",Retroviridae,9014,data/raw/retroviridae.fasta
PX465684.1,"PX465684.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_18 from Denmark, complete genome",Retroviridae,9014,data/raw/retroviridae.fasta
PX465683.1,"PX465683.1 HIV-1 isolate 107_MIPseq_PBMC_Wk29_05 from Denmark, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX465682.1,"PX465682.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_17 from Denmark, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX465681.1,"PX465681.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_16 from Denmark, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX465680.1,"PX465680.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_15 from Denmark, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX465679.1,"PX465679.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_14 from Denmark, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX465678.1,"PX465678.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_13 from Denmark, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX465677.1,"PX465677.1 HIV-1 isolate 107_MIPseq_PBMC_Wk-57_12 from Denmark, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX465676.1,"PX465676.1 HIV-1 isolate 107_MIPseq_PBMC_Wk0_02 from Denmark, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX465675.1,"PX465675.1 HIV-1 isolate 107_MIPseq_PBMC_Wk29_04 from Denmark, complete genome",Retroviridae,9033,data/raw/retroviridae.fasta
PX465674.1,"PX465674.1 HIV-1 isolate 107_MIPseq_PBMC_Wk281_12 from Denmark, complete genome",Retroviridae,9031,data/raw/retroviridae.fasta
PX465673.1,"PX465673.1 HIV-1 isolate 107_MIPseq_PBMC_Wk281_11 from Denmark, complete genome",Retroviridae,9031,data/raw/retroviridae.fasta
PX465672.1,"PX465672.1 HIV-1 isolate 107_MIPseq_PBMC_Wk281_10 from Denmark, complete genome",Retroviridae,9031,data/raw/retroviridae.fasta
PX465671.1,"PX465671.1 HIV-1 isolate 107_MIPseq_PBMC_Wk281_09 from Denmark, complete genome",Retroviridae,9031,data/raw/retroviridae.fasta
